IdExtraccion|NombreExtraccion|IdConfiguracionGeneracionArchivos|Tema|NombreArchivoDestino|IdGeneracionArchivoMaestra|IndRegulatorio|DatoObligatorio|NBSynapse|ValorDeltaInicial|ValorDeltaFinal|FechaDeltaInicial|FechaDeltaFinal|PLSynapse|tipo_liqui|estado_deltas|EstadoPipeline|Descripcion|Ejecucion|FechaInicioEjecucion|Estado|EstadoDeltasXM
655|Multifuente_33_2_219807_a|521384A0-6402-4283-8FA4-C01DADC3FC9A|InformacionFinancieraMEM|MontosGarantiasCubrirTransacciones||false|true|nb_general_simple|2024-08-28|2024-09-03|2024-08-28T00:00:00.000Z|2024-09-03T00:00:00.000Z|||Deltas OK!|Finalizado|||2024-08-28T14:07:09.777Z|Finalizado|Deltas OK!
182|27_29_31_TablaMaestraInformacionCttosLiquidada|52341BEF-C3CA-412D-9DE6-DD66C7C50131|EstadisticasCttos|PreciosEnergiaNoSICEPMR||true|true|NB_EstadisticasCttos_PreciosEnergiaNoSICEPMR|2024-08-01|2024-08-31|2024-08-01T00:00:00.000Z|2024-08-31T00:00:00.000Z|||Deltas OK!|Finalizado|||2024-08-05T06:09:19.183Z|Finalizado|Deltas OK!
646|11.3_MontoIndisponibilidadLineasSTN|53C5F4BC-DE71-4FF9-8CA6-5BA822D197F7|InfoGeneracionSeguridadyRestricciones|MontosIndisponibilidadLineas||true|true|NB_InfoGeneracionSeguridadyRestricciones_MontosIndisponibilidadLineas|2024-08-01|2024-08-31|2024-08-01T00:00:00.000Z|2024-08-31T00:00:00.000Z|||Deltas OK!|Finalizado|||2024-08-13T15:11:02.657Z|Finalizado|Deltas OK!
739|11.3_MontoIndisponibilidadLineasSTR|53C5F4BC-DE71-4FF9-8CA6-5BA822D197F7|InfoGeneracionSeguridadyRestricciones|MontosIndisponibilidadLineas||true|true|NB_InfoGeneracionSeguridadyRestricciones_MontosIndisponibilidadLineas|2024-08-01|2024-08-31|2024-08-01T00:00:00.000Z|2024-08-31T00:00:00.000Z|||Deltas OK!|Finalizado|||2024-08-13T15:11:02.657Z|Finalizado|Deltas OK!
206|Multifuente_27_29_31|560280E7-D933-4A3E-B362-8E8BB8D7E353|EstadisticasCttos|PreciosHorariosFuturosDeContratosComercializadorMR||true|true|NB_EstadisticasCttos_PreciosHorariosFuturosDeContratosComercializadorMR|2024-09-01|2029-08-31|2024-09-01T00:00:00.000Z|2029-08-31T00:00:00.000Z|||Deltas OK!|Finalizado|||2024-08-02T08:06:13.427Z|Finalizado|Deltas OK!
747|10_Panorama_Energetico_Largo_Plazo_Reservas_Porcentaje|561AA842-26A4-44D3-A11D-E86C2A249A8C|InformacionOperativaPeriodicaSIN|ReservasPorcentajeEnergeticoLargoPlazo||true|true|NB_InformacionOperativaPeriodicaSIN_ReservasPorcentajeEnergeticoLargoPlazo|2024-09-01|2029-08-31|2024-09-01T00:00:00.000Z|2024-09-30T00:00:00.000Z|||Deltas OK!|Finalizado|||2024-08-15T18:05:42.253Z|Finalizado|Deltas OK!
811|9_ListadoOperador|568929E3-2765-47B5-AE75-0B411F8D51A8|InformacionGeneralSIN|9_ListadoOperador||true|true|nb_general_simple|2024-09-01|2024-09-01|2024-09-01T00:00:00.000Z|2024-09-01T00:00:00.000Z|||Deltas OK!|Error|"Guardado - Error de valor - No se pudo crear la vista para el dataset 9_ListadoOperador, Error: ('42000', \"[42000] [Microsoft][ODBC Driver 18 for SQL Server][SQL Server]Incorrect syntax near '.9'. (102) (SQLExecDirectW)\")"||2024-09-01T07:07:38.060Z|Fallido|Deltas OK!
631|11.3_HorasIndisponibilidadLineas|58A1B85B-1C63-4A2F-8726-1F08A77A1DAC|InfoGeneracionSeguridadyRestricciones|HorasIndisponibilidadLineas||true|true|NB_InfoGeneracionSeguridadyRestricciones_HorasIndisponibilidadLineas|2024-08-01|2024-08-31|2024-08-01T00:00:00.000Z|2024-08-31T00:00:00.000Z|||Deltas OK!|Finalizado|||2024-08-13T11:07:35.900Z|Finalizado|Deltas OK!
729|10_Panorama_Energetico_Mediano_Plazo_Demanda|596C1C23-827D-479A-85B3-F0D365AE7ECB|InformacionOperativaPeriodicaSIN|DemandaEnergeticoMedianoPlazo||true|true|NB_InformacionOperativaPeriodicaSIN_DemandaEnergeticoMedianoPlazo|2024-08-26|2026-08-24|2024-08-26T00:00:00.000Z|2024-09-01T00:00:00.000Z|||Problemas con deltas, se tienen 2024-08-26 y 2024-09-01, deberian ser 2024-09-02 y 2024-09-08 respectivamente.|Error|Pipeline - Fallo ejecucion del NoteBook (Error en pipeline) -||2024-09-01T19:08:51.820Z|Fallido|Deltas OK!
182|27_29_31_TablaMaestraInformacionCttosLiquidada|5F246AEB-8035-4031-AF3F-5ADE850F8A30|EstadisticasCttos|PreciosHorariosMensualesContratosSINNR||true|true|NB_EstadisticasCttos_PreciosHorariosMensualesContratosSINNR|2024-08-01|2024-08-31|2024-08-01T00:00:00.000Z|2024-08-31T00:00:00.000Z|||Deltas OK!|Finalizado|||2024-08-05T06:09:17.893Z|Finalizado|Deltas OK!
206|Multifuente_27_29_31|60FED4C4-5222-4A03-935A-342F7E81AEC5|EstadisticasCttos|PreciosFuturosDeContratosComerGeneNR||true|true|NB_EstadisticasCttos_PreciosFuturosDeContratosComerGeneNR|2024-09-01|2029-08-31|2024-09-01T00:00:00.000Z|2029-08-31T00:00:00.000Z|||Deltas OK!|Finalizado|||2024-08-02T08:06:20.570Z|Finalizado|Deltas OK!
182|27_29_31_TablaMaestraInformacionCttosLiquidada|61CCC805-1EB5-4366-A21A-4755D96840E6|EstadisticasCttos|PreciosHorariosMensualesContratosGeneradorNR||true|true|NB_EstadisticasCttos_PreciosHorariosMensualesContratosGeneradorNR|2024-08-01|2024-08-31|2024-08-01T00:00:00.000Z|2024-08-31T00:00:00.000Z|||Deltas OK!|Finalizado|||2024-08-05T06:09:19.140Z|Finalizado|Deltas OK!
615|10_Recomendaciones_Electricas_Despacho_Economico|62649FDB-2C87-4CDE-8B48-50AC7CD050D3|InformacionOperativaPeriodicaSIN|RecomendacionesElectricasDespachoEconomico||true|true|NB_InformacionOperativaPeriodicaSIN_RecomendacionesElectricasDespachoEconomico|2024-09-03|2024-09-03|2024-09-03T00:00:00.000Z|2024-09-03T00:00:00.000Z|||Deltas OK!|Finalizado|||2024-09-01T23:08:18.163Z|Finalizado|Deltas OK!
614|10_Mantenimientos_Recomendaciones_Electricas_Despacho_Economico|62649FDB-2C87-4CDE-8B48-50AC7CD050D3|InformacionOperativaPeriodicaSIN|RecomendacionesElectricasDespachoEconomico||true|true|NB_InformacionOperativaPeriodicaSIN_RecomendacionesElectricasDespachoEconomico|2024-09-03|2024-09-03|2024-09-03T00:00:00.000Z|2024-09-03T00:00:00.000Z|||Deltas OK!|Finalizado|||2024-09-01T23:08:18.163Z|Finalizado|Deltas OK!
613|10_Elementos_Recomendaciones_Electricas_Despacho_Economico|62649FDB-2C87-4CDE-8B48-50AC7CD050D3|InformacionOperativaPeriodicaSIN|RecomendacionesElectricasDespachoEconomico||true|true|NB_InformacionOperativaPeriodicaSIN_RecomendacionesElectricasDespachoEconomico|2024-09-03|2024-09-03|2024-09-03T00:00:00.000Z|2024-09-03T00:00:00.000Z|||Deltas OK!|Finalizado|||2024-09-01T23:08:18.163Z|Finalizado|Deltas OK!
178|10_PronosticoDemandaOfiSubAreaHorariaMensual|63D90DCF-BC52-420B-8C1A-E95B9E46956F|InformacionOperativaPeriodicaSIN|PronosticoDemandaOfiSubAreaHorariaMensual||true|true|NB_InformacionOperativaPeriodicaSIN_PronosticoDemandaOfiSubAreaHorariaMensual|2024-09-01|2024-09-30|2024-09-01T00:00:00.000Z|2024-09-30T00:00:00.000Z|||Deltas OK!|Finalizado|||2024-09-01T21:04:10.390Z|Finalizado|Deltas OK!
325|10_InformeDiarioOperacionDispReal|64EB3FDD-A208-41B9-98FC-A50F1F590C29|InformacionOperativaPeriodicaSIN|InformeDiarioOperacionDispReal||true|true|NB_InformacionOperativaPeriodicaSIN_InformeDiarioOperacionDispReal|2024-09-01|2024-09-01|2024-09-01T00:00:00.000Z|2024-09-01T00:00:00.000Z|||Deltas OK!|Finalizado|||2024-09-01T08:05:57.270Z|Finalizado|Deltas OK!
652|9.1_ListadoUnidadesPlantas|67022163-5CD4-4BD4-A0F7-2E62921CE40E|InformacionGeneralSIN|ListadoUnidadesPlantas||true|true|nb_general_simple|2024-09-02|2024-09-02|2024-09-02T00:00:00.000Z|2024-09-02T00:00:00.000Z|||Deltas OK!|Finalizado|||2024-09-01T09:05:09.943Z|Finalizado|Deltas OK!
734|10_Panorama_Energetico_Mediano_Plazo_Generacion|6781A010-85A2-46C2-BC2C-28874789EBF5|InformacionOperativaPeriodicaSIN|GeneracionMedianoPlazo||true|true|NB_InformacionOperativaPeriodicaSIN_GeneracionMedianoPlazo|2024-09-02|2026-08-31|2024-09-02T00:00:00.000Z|2024-09-08T00:00:00.000Z|||Deltas OK!|Finalizado|||2024-09-01T19:08:51.097Z|Finalizado|Deltas OK!
374|9.1_ParametrosTecnicosPlantaUnidadSolar|6827D9C0-7714-411E-8866-EFA6619AE9AE|InfoGeneracionSeguridadyRestricciones|EstadisticaCostoUnitarioReconciliacionPositiva||true|true|NB_InfoGeneracionSeguridadyRestricciones_EstadisticaCostoUnitarioReconciliacionPositiva|2024-08-01|2024-08-31|2024-08-01T00:00:00.000Z|2024-08-31T00:00:00.000Z|||Deltas OK!|Finalizado|||2024-08-15T14:46:01.127Z|Finalizado|Deltas OK!
367|9.1_ParametrosTecnicosPlantaUnidadHidraulica|6827D9C0-7714-411E-8866-EFA6619AE9AE|InfoGeneracionSeguridadyRestricciones|EstadisticaCostoUnitarioReconciliacionPositiva||true|true|NB_InfoGeneracionSeguridadyRestricciones_EstadisticaCostoUnitarioReconciliacionPositiva|2024-08-01|2024-08-31|2024-08-01T00:00:00.000Z|2024-08-31T00:00:00.000Z|||Deltas OK!|Finalizado|||2024-08-15T14:46:01.127Z|Finalizado|Deltas OK!
265|11.1_CostoUnitarioReconciliacionPositiva|6827D9C0-7714-411E-8866-EFA6619AE9AE|InfoGeneracionSeguridadyRestricciones|EstadisticaCostoUnitarioReconciliacionPositiva||true|true|NB_InfoGeneracionSeguridadyRestricciones_EstadisticaCostoUnitarioReconciliacionPositiva|2024-08-01|2024-08-31|2024-08-01T00:00:00.000Z|2024-08-31T00:00:00.000Z|||Deltas OK!|Finalizado|||2024-08-15T14:46:01.127Z|Finalizado|Deltas OK!
450|Multifuente_17_196649_c|6827D9C0-7714-411E-8866-EFA6619AE9AE|InfoGeneracionSeguridadyRestricciones|EstadisticaCostoUnitarioReconciliacionPositiva||true|true|NB_InfoGeneracionSeguridadyRestricciones_EstadisticaCostoUnitarioReconciliacionPositiva|2024-08-01|2024-08-31|2024-08-01T00:00:00.000Z|2024-08-31T00:00:00.000Z|||Deltas OK!|Finalizado|||2024-08-15T14:46:01.127Z|Finalizado|Deltas OK!
373|9.1_ParametrosTecnicosPlantaUnidadTermica|6827D9C0-7714-411E-8866-EFA6619AE9AE|InfoGeneracionSeguridadyRestricciones|EstadisticaCostoUnitarioReconciliacionPositiva||true|true|NB_InfoGeneracionSeguridadyRestricciones_EstadisticaCostoUnitarioReconciliacionPositiva|2024-08-01|2024-08-31|2024-08-01T00:00:00.000Z|2024-08-31T00:00:00.000Z|||Deltas OK!|Finalizado|||2024-08-15T14:46:01.127Z|Finalizado|Deltas OK!
375|9.1_ParametrosTecnicosPlantaUnidadEolica|6827D9C0-7714-411E-8866-EFA6619AE9AE|InfoGeneracionSeguridadyRestricciones|EstadisticaCostoUnitarioReconciliacionPositiva||true|true|NB_InfoGeneracionSeguridadyRestricciones_EstadisticaCostoUnitarioReconciliacionPositiva|2024-08-01|2024-08-31|2024-08-01T00:00:00.000Z|2024-08-31T00:00:00.000Z|||Deltas OK!|Finalizado|||2024-08-15T14:46:01.127Z|Finalizado|Deltas OK!
744|10_Panorama_Energetico_Largo_Plazo_Demanda|682A0B60-F1A4-4498-82ED-22D78263D16C|InformacionOperativaPeriodicaSIN|DemandaEnergeticoLargoPlazo||true|true|NB_InformacionOperativaPeriodicaSIN_DemandaEnergeticoLargoPlazo|2024-09-01|2029-08-31|2024-09-01T00:00:00.000Z|2024-09-30T00:00:00.000Z|||Deltas OK!|Finalizado|||2024-08-15T18:05:26.980Z|Finalizado|Deltas OK!
167|10_PronosticoDemandaCNDMCHorariaMensual|68300E5E-260F-41B4-BC8D-2992592D1FED|InformacionOperativaPeriodicaSIN|PronosticoDemandaCNDMCHorariaMensual||true|true|NB_InformacionOperativaPeriodicaSIN_PronosticoDemandaCNDMCHorariaMensual|2024-09-01|2024-09-30|2024-09-01T00:00:00.000Z|2024-09-30T00:00:00.000Z|||Deltas OK!|Finalizado|||2024-09-01T21:04:11.670Z|Finalizado|Deltas OK!
182|27_29_31_TablaMaestraInformacionCttosLiquidada|68A95B39-D843-4012-8321-7EA8937A712F|EstadisticasCttos|PreciosMensualesContratosMME||true|true|NB_EstadisticasCttos_PreciosMensualesContratosMME|2024-08-01|2024-08-31|2024-08-01T00:00:00.000Z|2024-08-31T00:00:00.000Z|||Deltas OK!|Finalizado|||2024-08-05T23:08:31.963Z|Finalizado|Deltas OK!
182|27_29_31_TablaMaestraInformacionCttosLiquidada|69736CA4-35A3-49E6-BF19-712EB9F8C80A|EstadisticasCttos|PreciosMensualesAnioSuscripcionContratosSINMR||true|true|NB_EstadisticasCttos_PreciosMensualesAnioSuscripcionContratosSINMR|2024-08-01|2024-08-31|2024-08-01T00:00:00.000Z|2024-08-31T00:00:00.000Z|||Deltas OK!|Finalizado|||2024-08-05T06:09:18.077Z|Finalizado|Deltas OK!
750|10_Panorama_Energetico_Largo_Plazo_Vertimientos|6A7864F5-4243-4F12-9422-30BDFD98F371|InformacionOperativaPeriodicaSIN|VertimientosLargoPlazo||true|true|NB_InformacionOperativaPeriodicaSIN_VertimientosLargoPlazo|2024-09-01|2029-08-31|2024-09-01T00:00:00.000Z|2024-09-30T00:00:00.000Z|||Deltas OK!|Finalizado|||2024-08-15T18:05:41.590Z|Finalizado|Deltas OK!
182|27_29_31_TablaMaestraInformacionCttosLiquidada|6BAC4845-DC3D-4EF3-B1BD-675016165592|EstadisticasCttos|PreciosMensualesContratosIntegradosVerticalmenteSINNR||true|true|NB_EstadisticasCttos_PreciosMensualesContratosIntegradosVerticalmenteSINNR|2024-08-01|2024-08-31|2024-08-01T00:00:00.000Z|2024-08-31T00:00:00.000Z|||Deltas OK!|Finalizado|||2024-08-06T17:29:09.950Z|Finalizado|Deltas OK!
206|Multifuente_27_29_31|6D9C0723-8CE0-4526-884D-5E7F08957190|EstadisticasCttos|PreciosFuturosContratoNoSICEPMR||true|true|NB_EstadisticasCttos_PreciosFuturosContratoNoSICEPMR|2024-09-01|2029-08-31|2024-09-01T00:00:00.000Z|2029-08-31T00:00:00.000Z|||Deltas OK!|Finalizado|||2024-08-02T08:06:11.400Z|Finalizado|Deltas OK!
611|10_Mantenimientos_Recomendaciones_Electricas_Corto_Plazo|6E019732-D370-4C67-A21C-5F708B3A2ECF|InformacionOperativaPeriodicaSIN|RecomendacionesElectricasCortoPlazo||true|true|NB_InformacionOperativaPeriodicaSIN_RecomendacionesElectricasCortoPlazo|2024-09-02|2024-09-08|2024-09-02T00:00:00.000Z|2024-09-08T00:00:00.000Z|||Deltas OK!|Error|Pipeline - Fallo ejecucion del NoteBook (Error en pipeline) -||2024-09-01T17:04:37.260Z|Fallido|
610|10_Elementos_Recomendaciones_Electricas_Corto_Plazo|6E019732-D370-4C67-A21C-5F708B3A2ECF|InformacionOperativaPeriodicaSIN|RecomendacionesElectricasCortoPlazo||true|true|NB_InformacionOperativaPeriodicaSIN_RecomendacionesElectricasCortoPlazo|2024-09-02|2024-09-08|2024-09-02T00:00:00.000Z|2024-09-08T00:00:00.000Z|||Deltas OK!|Error|Pipeline - Fallo ejecucion del NoteBook (Error en pipeline) -||2024-09-01T17:04:37.260Z|Fallido|
612|10_Recomendaciones_Electricas_Corto_Plazo|6E019732-D370-4C67-A21C-5F708B3A2ECF|InformacionOperativaPeriodicaSIN|RecomendacionesElectricasCortoPlazo||true|true|NB_InformacionOperativaPeriodicaSIN_RecomendacionesElectricasCortoPlazo|2024-09-02|2024-09-08|2024-09-02T00:00:00.000Z|2024-09-08T00:00:00.000Z|||Deltas OK!|Error|Pipeline - Fallo ejecucion del NoteBook (Error en pipeline) -||2024-09-01T17:04:37.260Z|Fallido|
457|11.4.2_EstadisticasPronosticoDemandaHorariaMensual|6F94CF78-A6B6-4855-B468-0D5B503AE17B|InfoGeneracionSeguridadyRestricciones|EstadisticasPronosticoDemandaHorariaMensual||true|true|nb_general_simple|2024-08-01|2024-08-31|2024-08-01T00:00:00.000Z|2024-08-31T00:00:00.000Z|||Deltas OK!|Finalizado|||2024-08-07T11:35:18.420Z|Finalizado|Deltas OK!
182|27_29_31_TablaMaestraInformacionCttosLiquidada|705468A4-F96A-4031-92C3-3899B28AAB35|EstadisticasCttos|PreciosHorariosMensualesContratosComercializadorMME||true|true|nb_general_simple|2024-08-01|2024-08-31|2024-08-01T00:00:00.000Z|2024-08-31T00:00:00.000Z|||Deltas OK!|Finalizado|||2024-08-09T15:41:04.070Z|Finalizado|Deltas OK!
182|27_29_31_TablaMaestraInformacionCttosLiquidada|710E7711-43E7-4473-A0B5-330C227A2899|EstadisticasCttos|EstadisticasAnualesConvocatoriasSICEP||true|true|nb_general_simple|2024-01-01|2024-12-31|2024-01-01T00:00:00.000Z|2024-12-31T00:00:00.000Z|||Deltas OK!|||||Sin procesar|Deltas OK!
183|27_TablaMaestraCttosSICEP|710E7711-43E7-4473-A0B5-330C227A2899|EstadisticasCttos|EstadisticasAnualesConvocatoriasSICEP||true|true|nb_general_simple|2024-01-01|2024-12-31|2024-01-01T00:00:00.000Z|2024-12-31T00:00:00.000Z|||Deltas OK!|||||Sin procesar|Deltas OK!
218|10_MinimoOperativoInvierno|71A7B99E-A232-464D-BC6D-4EB4EC38BE18|InformacionOperativaPeriodicaSIN|MinimoOperativoInvierno||true|true|nb_general_simple|2025-05-01|2027-04-30|2025-05-01T00:00:00.000Z|2027-04-30T00:00:00.000Z|||Deltas OK!|Finalizado|||2024-05-02T11:52:11.617Z|Finalizado|Deltas OK!
366|9_2_ParametrosTecnicosLineasTrasmision|7538FDA4-4956-4982-977F-68B7675CF2E6|InformacionGeneralSIN|ParametrosTecnicosLineasTrasmision||true|true|nb_general_simple|2024-09-02|2024-09-02|2024-09-02T00:00:00.000Z|2024-09-02T00:00:00.000Z|||Deltas OK!|Finalizado|||2024-09-01T11:07:43.507Z|Finalizado|Deltas OK!
738|10_Panorama_Energetico_Largo_Plazo_Aportes|75F675AD-1747-4922-B0D9-27061D7D1060|InformacionOperativaPeriodicaSIN|AportesEnergeticoLargoPlazo||true|true|NB_InformacionOperativaPeriodicaSIN_AportesEnergeticoLargoPlazo|2024-09-01|2029-08-31|2024-09-01T00:00:00.000Z|2024-09-30T00:00:00.000Z|||Deltas OK!|Finalizado|||2024-08-15T18:05:41.590Z|Finalizado|Deltas OK!
751|10_Panorama_Energetico_Largo_Plazo_Deficit|760616FA-588C-41C9-BF5F-4A65B4538CEB|InformacionOperativaPeriodicaSIN|DeficitLargoPlazo||true|true|NB_InformacionOperativaPeriodicaSIN_DeficitLargoPlazo|2024-09-01|2029-08-31|2024-09-01T00:00:00.000Z|2024-09-30T00:00:00.000Z|||Deltas OK!|Finalizado|||2024-08-15T18:05:41.630Z|Finalizado|Deltas OK!
754|9_1_RetiroPlantas|76ECB694-4162-4D4D-B909-93E9C6F9228C|InformacionGeneralSIN|RetiroPlantas||true|true|nb_general_simple|2024-09-02|2024-09-02|2024-09-02T00:00:00.000Z|2024-09-02T00:00:00.000Z|||Deltas OK!|Finalizado|||2024-09-01T19:08:53.013Z|Finalizado|Deltas OK!
630|36_ReportesTrimestralesSobreCostosYPreciosMEM|77395AFB-1AEC-4F60-B0D8-E7D13B90A5CE|ReporteTrimestralCostosPreciosdelMEM|ReportesTrimestralesSobreCostosPreciosMEM||true|true|NB_ReporteTrimestralCostosPreciosdelMEM_ReportesTrimestralesSobreCostosPreciosMEM|2024-07-01|2024-07-31|2024-07-01T00:00:00.000Z|2024-07-31T00:00:00.000Z|||Problemas con deltas, se tienen 2024-07-01 y 2024-07-31, deberian ser 2024-10-01 y 2024-10-31 respectivamente.|Error|Lectura - No hay data Curated - Sin datos en curated||2024-08-20T09:56:46.060Z|Fallido|
182|27_29_31_TablaMaestraInformacionCttosLiquidada|78142296-E6FA-42F6-9D52-F18840B03BA4|EstadisticasCttos|PreciosMensualesContratosIntegradosVerticalmenteComercializadorNR||true|true|NB_EstadisticasCttos_PreciosMensualesContratosIntegradosVerticalmenteComercializadorNR|2024-08-01|2024-08-31|2024-08-01T00:00:00.000Z|2024-08-31T00:00:00.000Z|||Deltas OK!|Finalizado|||2024-08-05T06:09:17.717Z|Finalizado|Deltas OK!
331|10_InformeDiarioOperacionEventosGen|7A07AC69-D8DD-409F-9349-A3B7C2458391|InformacionOperativaPeriodicaSIN|InformeDiarioOperacionEventosGen||true|false|NB_InformacionOperativaPeriodicaSIN_InformeDiarioOperacionEventosGen|2024-09-01|2024-09-01|2024-09-01T00:00:00.000Z|2024-09-01T00:00:00.000Z|||Deltas OK!|Finalizado|||2024-09-01T08:05:57.707Z|Finalizado|Deltas OK!
763|10_Panorama_Energetico_Mediano_Plazo_Indices|7A2E856D-BB82-48F8-8931-CFD2834EC737|InformacionOperativaPeriodicaSIN|IndicesMedianoPlazo||true|false|NB_InformacionOperativaPeriodicaSIN_IndicesMedianoPlazo|2024-08-26|2026-08-24|2024-08-26T00:00:00.000Z|2024-09-01T00:00:00.000Z|||Problemas con deltas, se tienen 2024-08-26 y 2024-09-01, deberian ser 2024-09-02 y 2024-09-08 respectivamente.|Error|Pipeline - Fallo ejecucion del NoteBook (Error en pipeline) -||2024-09-01T19:08:51.653Z|Fallido|Deltas OK!
631|11.3_HorasIndisponibilidadLineas|7DACE2FF-0614-43DF-BC95-822DB6011EB6|InfoGeneracionSeguridadyRestricciones|EstadisticaHorasIndisponibilidadLineas||true|false|nb_general_simple|2024-08-01|2024-08-31|2024-08-01T00:00:00.000Z|2024-08-31T00:00:00.000Z|||Deltas OK!|Finalizado|||2024-08-13T11:07:35.120Z|Finalizado|Deltas OK!
739|11.3_MontoIndisponibilidadLineasSTR|7E4EE404-EF93-43BA-8D69-35537EE3705D|InfoGeneracionSeguridadyRestricciones|EstadisticaMontosIndisponibilidadLineas||true|false|NB_InfoGeneracionSeguridadyRestricciones_EstadisticaMontoIndisponibilidadLineas|2024-08-01|2024-08-31|2024-08-01T00:00:00.000Z|2024-08-31T00:00:00.000Z|||Deltas OK!|Finalizado|||2024-08-13T15:11:02.663Z|Finalizado|Deltas OK!
646|11.3_MontoIndisponibilidadLineasSTN|7E4EE404-EF93-43BA-8D69-35537EE3705D|InfoGeneracionSeguridadyRestricciones|EstadisticaMontosIndisponibilidadLineas||true|false|NB_InfoGeneracionSeguridadyRestricciones_EstadisticaMontoIndisponibilidadLineas|2024-08-01|2024-08-31|2024-08-01T00:00:00.000Z|2024-08-31T00:00:00.000Z|||Deltas OK!|Finalizado|||2024-08-13T15:11:02.663Z|Finalizado|Deltas OK!
805|10_InformeDiarioOperacionVariableMeteorologicaSolar|7E704D53-D4C0-44FA-A245-29D66FE5B5BA|InformacionOperativaPeriodicaSIN|InformeDiarioOperacionMeteorologiaSolar||false|true|NB_InformacionOperativaPeriodicaSIN_InformeDiarioOperacionMeteorologiaSolar|2024-09-01|2024-09-01|2024-09-01T00:00:00.000Z|2024-09-01T00:00:00.000Z|||Deltas OK!|Finalizado|||2024-09-01T07:07:37.060Z|Finalizado|Deltas OK!
277|33.1_CROMPatrimonio|7E9CBBF3-1999-4C6B-A7FB-7368AD68D37F|InformacionFinancieraMEM|CROMPatrimonio||true|true|NB_InformacionFinancieraMEM_CROMPatrimonio|2024-09-01|2029-10-31|2024-09-01T00:00:00.000Z|2029-10-31T00:00:00.000Z|||Deltas OK!|Finalizado|||2024-09-01T09:05:10.083Z|Finalizado|Deltas OK!
447|Multifuente_B_10_InformeDiarioOperacionTIEProgramadaRealExportacion|7F16CB67-B253-4565-B1DB-A09767BE50BE|InformacionOperativaPeriodicaSIN|InformeDiarioOperacionTIEProgramadaRealExportacion||true|true|NB_InformacionOperativaPeriodicaSIN_InformeDiarioOperacionTIEProgramadaRealExportacion|2024-09-01|2024-09-01|2024-09-01T00:00:00.000Z|2024-09-01T00:00:00.000Z|||Deltas OK!|Finalizado|||2024-09-01T08:05:57.113Z|Finalizado|Deltas OK!
893|9_ListadoPlantasPruebas|7F18B1CB-C516-4C17-A053-1F954F0E7394|InformacionGeneralSIN|ListadoPlantasPruebas||true|true|NB_InformacionGeneralSIN_ListadoPlantasPruebas|2024-09-02|2024-09-02|2024-09-02T00:00:00.000Z|2024-09-02T00:00:00.000Z|||Deltas OK!|Finalizado|||2024-09-01T08:05:59.470Z|Finalizado|Deltas OK!
330|10_InformeDiarioOperacionEDAC|81FD6BCA-3EB7-4DDD-BC85-88647FE1C90D|InformacionOperativaPeriodicaSIN|InformeDiarioOperacionEDAC||true|false|NB_InformacionOperativaPeriodicaSIN_InformeDiarioOperacionEDAC|2024-09-01|2024-09-01|2024-09-01T00:00:00.000Z|2024-09-01T00:00:00.000Z|||Deltas OK!|Error|Pipeline - Fallo ejecucion del NoteBook (Error en pipeline) -||2024-09-01T07:07:37.533Z|Fallido|Deltas OK!
733|10_Panorama_Energetico_Mediano_Plazo_Costos_Marginales|82AE922E-1C1B-4D03-AE7F-EE7B93AF156C|InformacionOperativaPeriodicaSIN|CostosMarginalesMedianoPlazo||true|true|NB_InformacionOperativaPeriodicaSIN_CostosMarginalesMedianoPlazo|2024-08-26|2026-08-24|2024-08-26T00:00:00.000Z|2024-09-01T00:00:00.000Z|||Problemas con deltas, se tienen 2024-08-26 y 2024-09-01, deberian ser 2024-09-02 y 2024-09-08 respectivamente.|Error|Pipeline - Fallo ejecucion del NoteBook (Error en pipeline) -||2024-09-01T19:08:51.300Z|Fallido|Deltas OK!
814|9_ListadoAreaOperativa|8418083C-5D4C-4478-AB46-FF9CFF052422|InformacionGeneralSIN|9_ListadoAreaOperativa||true|true|nb_general_simple|2024-09-01|2024-09-01|2024-09-01T00:00:00.000Z|2024-09-01T00:00:00.000Z|||Deltas OK!|Error|"Guardado - Error de valor - No se pudo crear la vista para el dataset 9_ListadoAreaOperativa, Error: ('42000', \"[42000] [Microsoft][ODBC Driver 18 for SQL Server][SQL Server]Incorrect syntax near '.9'. (102) (SQLExecDirectW)\")"||2024-09-01T07:07:35.387Z|Fallido|Deltas OK!
760|10_EvolucionEmbalsesPorcentaje|84349736-E6BA-47EF-963D-37CEFEC6E79E|InformacionOperativaPeriodicaSIN|10_EvolucionEmbalsesPorcentaje||true|true|nb_general_simple|2024-09-01|2024-09-01|2024-09-01T00:00:00.000Z|2024-09-01T00:00:00.000Z|||Deltas OK!|Error|"Guardado - Error de valor - No se pudo crear la vista para el dataset 10_EvolucionEmbalsesPorcentaje, Error: ('42000', \"[42000] [Microsoft][ODBC Driver 18 for SQL Server][SQL Server]Incorrect syntax near '.10'. (102) (SQLExecDirectW)\")"||2024-09-01T08:05:58.507Z|Fallido|Deltas OK!
